DBN,school_year,ela_number_tested,ela_mean_scale_score,ela_pct_proficient,ela_pct_proficient_label
29Q095,2023-24,307.0,453.0,61.56,61.6% ELA proficiency (Levels 3+4)
29Q109,2023-24,852.0,447.6,50.47,50.5% ELA proficiency (Levels 3+4)
29Q116,2023-24,461.0,441.5,40.56,40.6% ELA proficiency (Levels 3+4)
29Q118,2023-24,153.0,443.1,41.83,41.8% ELA proficiency (Levels 3+4)
29Q131,2023-24,337.0,450.5,59.64,59.6% ELA proficiency (Levels 3+4)
29Q132,2023-24,117.0,453.9,64.96,65.0% ELA proficiency (Levels 3+4)
29Q134,2023-24,152.0,434.7,19.74,19.7% ELA proficiency (Levels 3+4)
29Q135,2023-24,308.0,441.3,35.71,35.7% ELA proficiency (Levels 3+4)
29Q136,2023-24,154.0,440.3,37.01,37.0% ELA proficiency (Levels 3+4)
29Q138,2023-24,390.0,440.8,37.44,37.4% ELA proficiency (Levels 3+4)
29Q147,2023-24,271.0,436.7,28.04,28.0% ELA proficiency (Levels 3+4)
29Q156,2023-24,71.0,443.6,42.25,42.2% ELA proficiency (Levels 3+4)
29Q176,2023-24,239.0,455.8,69.04,69.0% ELA proficiency (Levels 3+4)
29Q181,2023-24,99.0,453.1,65.66,65.7% ELA proficiency (Levels 3+4)
29Q192,2023-24,313.0,440.0,36.42,36.4% ELA proficiency (Levels 3+4)
29Q195,2023-24,105.0,438.9,37.14,37.1% ELA proficiency (Levels 3+4)
29Q208,2023-24,375.0,450.3,55.73,55.7% ELA proficiency (Levels 3+4)
29Q238,2023-24,817.0,440.2,40.39,40.4% ELA proficiency (Levels 3+4)
29Q251,2023-24,106.0,449.9,58.49,58.5% ELA proficiency (Levels 3+4)
29Q259,2023-24,220.0,453.5,62.73,62.7% ELA proficiency (Levels 3+4)
29Q268,2023-24,396.0,441.2,38.13,38.1% ELA proficiency (Levels 3+4)
29Q270,2023-24,370.0,447.5,48.92,48.9% ELA proficiency (Levels 3+4)
29Q283,2023-24,163.0,453.0,62.58,62.6% ELA proficiency (Levels 3+4)
29Q289,2023-24,192.0,446.1,47.4,47.4% ELA proficiency (Levels 3+4)
29Q295,2023-24,337.0,452.2,60.24,60.2% ELA proficiency (Levels 3+4)
29Q327,2023-24,158.0,440.8,31.65,31.6% ELA proficiency (Levels 3+4)
29Q355,2023-24,257.0,443.3,42.41,42.4% ELA proficiency (Levels 3+4)
29Q356,2023-24,249.0,445.5,45.38,45.4% ELA proficiency (Levels 3+4)
29Q360,2023-24,140.0,451.4,56.43,56.4% ELA proficiency (Levels 3+4)
30Q002,2023-24,229.0,447.4,53.71,53.7% ELA proficiency (Levels 3+4)
30Q010,2023-24,577.0,453.2,63.26,63.3% ELA proficiency (Levels 3+4)
30Q011,2023-24,328.0,450.9,55.18,55.2% ELA proficiency (Levels 3+4)
30Q017,2023-24,239.0,446.0,47.28,47.3% ELA proficiency (Levels 3+4)
30Q069,2023-24,360.0,447.0,52.78,52.8% ELA proficiency (Levels 3+4)
30Q070,2023-24,303.0,448.2,49.17,49.2% ELA proficiency (Levels 3+4)
30Q076,2023-24,127.0,440.4,36.22,36.2% ELA proficiency (Levels 3+4)
30Q078,2023-24,391.0,463.4,80.82,80.8% ELA proficiency (Levels 3+4)
30Q084,2023-24,102.0,455.4,67.65,67.7% ELA proficiency (Levels 3+4)
30Q085,2023-24,237.0,456.1,63.29,63.3% ELA proficiency (Levels 3+4)
30Q092,2023-24,353.0,438.3,32.86,32.9% ELA proficiency (Levels 3+4)
30Q111,2023-24,174.0,431.8,24.71,24.7% ELA proficiency (Levels 3+4)
30Q112,2023-24,158.0,431.8,29.75,29.8% ELA proficiency (Levels 3+4)
30Q122,2023-24,719.0,466.0,79.14,79.1% ELA proficiency (Levels 3+4)
30Q126,2023-24,356.0,453.3,60.96,61.0% ELA proficiency (Levels 3+4)
30Q127,2023-24,626.0,438.5,36.58,36.6% ELA proficiency (Levels 3+4)
30Q141,2023-24,895.0,454.9,63.46,63.5% ELA proficiency (Levels 3+4)
30Q145,2023-24,1419.0,442.0,40.73,40.7% ELA proficiency (Levels 3+4)
30Q148,2023-24,257.0,435.4,28.4,28.4% ELA proficiency (Levels 3+4)
30Q149,2023-24,394.0,438.2,32.74,32.7% ELA proficiency (Levels 3+4)
30Q150,2023-24,303.0,458.7,71.95,72.0% ELA proficiency (Levels 3+4)
30Q151,2023-24,126.0,441.5,43.65,43.6% ELA proficiency (Levels 3+4)
30Q152,2023-24,300.0,450.1,59.0,59.0% ELA proficiency (Levels 3+4)
30Q166,2023-24,324.0,457.3,64.81,64.8% ELA proficiency (Levels 3+4)
30Q171,2023-24,168.0,438.4,32.14,32.1% ELA proficiency (Levels 3+4)
30Q204,2023-24,301.0,,,Data suppressed
30Q212,2023-24,230.0,450.8,54.35,54.4% ELA proficiency (Levels 3+4)
30Q227,2023-24,1338.0,459.4,71.75,71.8% ELA proficiency (Levels 3+4)
30Q230,2023-24,869.0,450.7,56.16,56.2% ELA proficiency (Levels 3+4)
30Q234,2023-24,136.0,458.6,72.06,72.1% ELA proficiency (Levels 3+4)
30Q235,2023-24,9.0,404.0,0.0,0.0% ELA proficiency (Levels 3+4)
30Q280,2023-24,211.0,435.4,27.01,27.0% ELA proficiency (Levels 3+4)
30Q286,2023-24,221.0,457.3,71.04,71.0% ELA proficiency (Levels 3+4)
30Q291,2023-24,354.0,453.6,61.02,61.0% ELA proficiency (Levels 3+4)
30Q300,2023-24,323.0,479.2,97.52,97.5% ELA proficiency (Levels 3+4)
30Q329,2023-24,208.0,439.3,36.06,36.1% ELA proficiency (Levels 3+4)
30Q361,2023-24,206.0,454.2,64.08,64.1% ELA proficiency (Levels 3+4)
30Q384,2023-24,101.0,463.2,74.26,74.3% ELA proficiency (Levels 3+4)
30Q398,2023-24,124.0,454.8,64.52,64.5% ELA proficiency (Levels 3+4)
30Q429,2023-24,90.0,454.3,62.22,62.2% ELA proficiency (Levels 3+4)
30Q580,2023-24,112.0,473.5,88.39,88.4% ELA proficiency (Levels 3+4)
31R001,2023-24,184.0,456.2,65.76,65.8% ELA proficiency (Levels 3+4)
31R002,2023-24,807.0,448.7,54.15,54.1% ELA proficiency (Levels 3+4)
31R003,2023-24,284.0,461.2,75.0,75.0% ELA proficiency (Levels 3+4)
31R004,2023-24,322.0,449.1,52.8,52.8% ELA proficiency (Levels 3+4)
31R005,2023-24,124.0,471.2,87.9,87.9% ELA proficiency (Levels 3+4)
31R006,2023-24,210.0,454.2,63.81,63.8% ELA proficiency (Levels 3+4)
31R007,2023-24,1049.0,460.5,72.07,72.1% ELA proficiency (Levels 3+4)
31R008,2023-24,227.0,468.6,86.78,86.8% ELA proficiency (Levels 3+4)
31R009,2023-24,128.0,469.3,92.19,92.2% ELA proficiency (Levels 3+4)
31R010,2023-24,69.0,439.9,26.09,26.1% ELA proficiency (Levels 3+4)
31R011,2023-24,95.0,435.7,24.21,24.2% ELA proficiency (Levels 3+4)
31R013,2023-24,293.0,451.4,56.31,56.3% ELA proficiency (Levels 3+4)
31R016,2023-24,169.0,434.0,24.85,24.9% ELA proficiency (Levels 3+4)
31R018,2023-24,147.0,430.8,17.69,17.7% ELA proficiency (Levels 3+4)
31R019,2023-24,187.0,438.2,26.2,26.2% ELA proficiency (Levels 3+4)
31R020,2023-24,158.0,427.4,15.82,15.8% ELA proficiency (Levels 3+4)
31R021,2023-24,127.0,449.5,59.84,59.8% ELA proficiency (Levels 3+4)
31R022,2023-24,341.0,437.9,34.31,34.3% ELA proficiency (Levels 3+4)
31R023,2023-24,260.0,457.8,72.69,72.7% ELA proficiency (Levels 3+4)
31R024,2023-24,1100.0,456.6,65.82,65.8% ELA proficiency (Levels 3+4)
31R026,2023-24,117.0,457.8,66.67,66.7% ELA proficiency (Levels 3+4)
31R027,2023-24,802.0,448.2,51.62,51.6% ELA proficiency (Levels 3+4)
31R028,2023-24,169.0,439.5,37.87,37.9% ELA proficiency (Levels 3+4)
31R029,2023-24,225.0,450.4,55.56,55.6% ELA proficiency (Levels 3+4)
31R030,2023-24,282.0,458.5,71.99,72.0% ELA proficiency (Levels 3+4)
31R031,2023-24,132.0,436.6,30.3,30.3% ELA proficiency (Levels 3+4)
31R032,2023-24,265.0,460.0,76.23,76.2% ELA proficiency (Levels 3+4)
31R034,2023-24,962.0,458.6,71.0,71.0% ELA proficiency (Levels 3+4)
31R035,2023-24,179.0,470.1,93.85,93.8% ELA proficiency (Levels 3+4)
31R036,2023-24,369.0,451.7,59.89,59.9% ELA proficiency (Levels 3+4)
31R038,2023-24,156.0,444.6,41.67,41.7% ELA proficiency (Levels 3+4)
31R039,2023-24,209.0,445.0,49.28,49.3% ELA proficiency (Levels 3+4)
31R041,2023-24,302.0,444.1,45.03,45.0% ELA proficiency (Levels 3+4)
31R042,2023-24,464.0,452.7,61.21,61.2% ELA proficiency (Levels 3+4)
31R044,2023-24,225.0,426.4,16.0,16.0% ELA proficiency (Levels 3+4)
31R045,2023-24,340.0,448.8,52.06,52.1% ELA proficiency (Levels 3+4)
31R046,2023-24,77.0,435.9,32.47,32.5% ELA proficiency (Levels 3+4)
31R048,2023-24,634.0,454.7,63.56,63.6% ELA proficiency (Levels 3+4)
31R049,2023-24,342.0,434.0,24.27,24.3% ELA proficiency (Levels 3+4)
31R050,2023-24,295.0,464.7,78.98,79.0% ELA proficiency (Levels 3+4)
31R051,2023-24,916.0,442.2,40.83,40.8% ELA proficiency (Levels 3+4)
31R052,2023-24,242.0,454.7,64.05,64.0% ELA proficiency (Levels 3+4)
31R053,2023-24,338.0,460.7,74.26,74.3% ELA proficiency (Levels 3+4)
31R054,2023-24,294.0,452.9,61.9,61.9% ELA proficiency (Levels 3+4)
31R055,2023-24,236.0,456.0,63.98,64.0% ELA proficiency (Levels 3+4)
31R056,2023-24,254.0,458.1,74.8,74.8% ELA proficiency (Levels 3+4)
31R057,2023-24,212.0,437.8,31.6,31.6% ELA proficiency (Levels 3+4)
31R058,2023-24,295.0,449.5,56.61,56.6% ELA proficiency (Levels 3+4)
31R059,2023-24,113.0,443.9,43.36,43.4% ELA proficiency (Levels 3+4)
31R060,2023-24,278.0,445.2,42.45,42.5% ELA proficiency (Levels 3+4)
31R061,2023-24,812.0,439.3,36.58,36.6% ELA proficiency (Levels 3+4)
31R062,2023-24,217.0,454.5,65.9,65.9% ELA proficiency (Levels 3+4)
31R063,2023-24,394.0,455.9,67.26,67.3% ELA proficiency (Levels 3+4)
31R065,2023-24,164.0,452.6,60.37,60.4% ELA proficiency (Levels 3+4)
31R068,2023-24,166.0,442.1,44.58,44.6% ELA proficiency (Levels 3+4)
31R069,2023-24,370.0,447.4,50.81,50.8% ELA proficiency (Levels 3+4)
31R072,2023-24,1327.0,449.1,53.58,53.6% ELA proficiency (Levels 3+4)
31R074,2023-24,107.0,435.7,27.1,27.1% ELA proficiency (Levels 3+4)
31R075,2023-24,1283.0,456.8,67.11,67.1% ELA proficiency (Levels 3+4)
31R078,2023-24,205.0,434.5,27.8,27.8% ELA proficiency (Levels 3+4)
31R080,2023-24,642.0,451.9,56.54,56.5% ELA proficiency (Levels 3+4)
31R085,2023-24,119.0,441.9,41.18,41.2% ELA proficiency (Levels 3+4)
31R861,2023-24,529.0,452.3,60.87,60.9% ELA proficiency (Levels 3+4)
32K045,2023-24,235.0,438.0,36.6,36.6% ELA proficiency (Levels 3+4)
32K075,2023-24,93.0,434.2,24.73,24.7% ELA proficiency (Levels 3+4)
32K086,2023-24,135.0,432.3,22.22,22.2% ELA proficiency (Levels 3+4)
32K106,2023-24,126.0,428.8,15.87,15.9% ELA proficiency (Levels 3+4)
32K116,2023-24,151.0,431.7,24.5,24.5% ELA proficiency (Levels 3+4)
32K123,2023-24,209.0,432.6,22.49,22.5% ELA proficiency (Levels 3+4)
32K145,2023-24,147.0,434.8,26.53,26.5% ELA proficiency (Levels 3+4)
32K151,2023-24,98.0,437.2,32.65,32.6% ELA proficiency (Levels 3+4)
32K162,2023-24,273.0,431.3,21.61,21.6% ELA proficiency (Levels 3+4)
32K274,2023-24,95.0,436.3,31.58,31.6% ELA proficiency (Levels 3+4)
32K291,2023-24,254.0,431.0,23.23,23.2% ELA proficiency (Levels 3+4)
32K299,2023-24,69.0,438.3,36.23,36.2% ELA proficiency (Levels 3+4)
32K347,2023-24,196.0,430.7,26.53,26.5% ELA proficiency (Levels 3+4)
32K349,2023-24,175.0,439.1,34.86,34.9% ELA proficiency (Levels 3+4)
32K376,2023-24,170.0,453.9,61.18,61.2% ELA proficiency (Levels 3+4)
32K377,2023-24,58.0,435.5,37.93,37.9% ELA proficiency (Levels 3+4)
32K383,2023-24,616.0,446.2,46.59,46.6% ELA proficiency (Levels 3+4)
32K384,2023-24,176.0,436.4,25.57,25.6% ELA proficiency (Levels 3+4)
32K554,2023-24,163.0,466.5,83.44,83.4% ELA proficiency (Levels 3+4)
32K562,2023-24,280.0,438.5,39.29,39.3% ELA proficiency (Levels 3+4)
01M015,2024-25,70.0,456.3,67.14,67.1% ELA proficiency (Levels 3+4)
01M020,2024-25,108.0,440.2,37.04,37.0% ELA proficiency (Levels 3+4)
01M034,2024-25,119.0,440.3,36.13,36.1% ELA proficiency (Levels 3+4)
01M063,2024-25,49.0,443.8,42.86,42.9% ELA proficiency (Levels 3+4)
01M064,2024-25,59.0,443.3,40.68,40.7% ELA proficiency (Levels 3+4)
01M110,2024-25,111.0,457.8,70.27,70.3% ELA proficiency (Levels 3+4)
01M134,2024-25,58.0,436.7,25.86,25.9% ELA proficiency (Levels 3+4)
01M140,2024-25,194.0,432.6,25.26,25.3% ELA proficiency (Levels 3+4)
01M142,2024-25,93.0,445.1,46.24,46.2% ELA proficiency (Levels 3+4)
01M184,2024-25,438.0,465.3,82.65,82.7% ELA proficiency (Levels 3+4)
01M188,2024-25,247.0,446.0,50.2,50.2% ELA proficiency (Levels 3+4)
01M315,2024-25,139.0,463.5,79.86,79.9% ELA proficiency (Levels 3+4)
01M332,2024-25,112.0,444.8,44.64,44.6% ELA proficiency (Levels 3+4)
01M361,2024-25,106.0,459.0,67.92,67.9% ELA proficiency (Levels 3+4)
01M363,2024-25,10.0,450.8,70.0,70.0% ELA proficiency (Levels 3+4)
01M364,2024-25,40.0,449.3,60.0,60.0% ELA proficiency (Levels 3+4)
01M378,2024-25,137.0,446.3,48.18,48.2% ELA proficiency (Levels 3+4)
01M450,2024-25,243.0,450.5,52.26,52.3% ELA proficiency (Levels 3+4)
01M539,2024-25,699.0,481.0,99.43,99.4% ELA proficiency (Levels 3+4)
01M839,2024-25,243.0,447.8,48.15,48.1% ELA proficiency (Levels 3+4)
02M001,2024-25,86.0,443.8,41.86,41.9% ELA proficiency (Levels 3+4)
02M002,2024-25,136.0,451.0,53.68,53.7% ELA proficiency (Levels 3+4)
02M003,2024-25,177.0,461.6,70.06,70.1% ELA proficiency (Levels 3+4)
02M006,2024-25,216.0,473.3,89.35,89.3% ELA proficiency (Levels 3+4)
02M011,2024-25,326.0,468.9,84.05,84.0% ELA proficiency (Levels 3+4)
02M033,2024-25,257.0,459.2,63.04,63.0% ELA proficiency (Levels 3+4)
02M040,2024-25,274.0,469.6,86.5,86.5% ELA proficiency (Levels 3+4)
02M041,2024-25,175.0,472.4,90.29,90.3% ELA proficiency (Levels 3+4)
02M042,2024-25,227.0,460.7,71.81,71.8% ELA proficiency (Levels 3+4)
02M051,2024-25,126.0,448.2,54.76,54.8% ELA proficiency (Levels 3+4)
02M059,2024-25,218.0,469.1,84.86,84.9% ELA proficiency (Levels 3+4)
02M077,2024-25,167.0,484.0,98.8,98.8% ELA proficiency (Levels 3+4)
02M089,2024-25,121.0,474.5,95.87,95.9% ELA proficiency (Levels 3+4)
02M104,2024-25,883.0,467.3,82.67,82.7% ELA proficiency (Levels 3+4)
02M111,2024-25,134.0,450.0,55.97,56.0% ELA proficiency (Levels 3+4)
02M114,2024-25,417.0,467.1,82.25,82.2% ELA proficiency (Levels 3+4)
02M116,2024-25,125.0,452.4,57.6,57.6% ELA proficiency (Levels 3+4)
02M124,2024-25,206.0,471.8,89.32,89.3% ELA proficiency (Levels 3+4)
02M126,2024-25,451.0,458.3,71.84,71.8% ELA proficiency (Levels 3+4)
02M130,2024-25,278.0,461.9,76.62,76.6% ELA proficiency (Levels 3+4)
02M131,2024-25,243.0,441.8,39.92,39.9% ELA proficiency (Levels 3+4)
02M150,2024-25,85.0,472.9,92.94,92.9% ELA proficiency (Levels 3+4)
02M151,2024-25,125.0,461.2,72.0,72.0% ELA proficiency (Levels 3+4)
02M158,2024-25,248.0,471.1,90.32,90.3% ELA proficiency (Levels 3+4)
02M167,2024-25,871.0,464.6,78.87,78.9% ELA proficiency (Levels 3+4)
02M177,2024-25,230.0,466.9,84.35,84.3% ELA proficiency (Levels 3+4)
02M183,2024-25,216.0,473.8,92.59,92.6% ELA proficiency (Levels 3+4)
02M198,2024-25,190.0,465.0,82.63,82.6% ELA proficiency (Levels 3+4)
02M212,2024-25,115.0,451.0,60.0,60.0% ELA proficiency (Levels 3+4)
02M217,2024-25,325.0,461.6,70.46,70.5% ELA proficiency (Levels 3+4)
02M225,2024-25,124.0,458.5,70.16,70.2% ELA proficiency (Levels 3+4)
02M234,2024-25,200.0,471.9,86.0,86.0% ELA proficiency (Levels 3+4)
02M255,2024-25,349.0,468.4,87.11,87.1% ELA proficiency (Levels 3+4)
02M260,2024-25,279.0,467.9,86.38,86.4% ELA proficiency (Levels 3+4)
02M267,2024-25,145.0,474.5,91.72,91.7% ELA proficiency (Levels 3+4)
02M276,2024-25,391.0,464.7,80.82,80.8% ELA proficiency (Levels 3+4)
02M281,2024-25,162.0,470.6,87.65,87.7% ELA proficiency (Levels 3+4)
02M289,2024-25,223.0,458.3,69.06,69.1% ELA proficiency (Levels 3+4)
02M290,2024-25,153.0,477.8,93.46,93.5% ELA proficiency (Levels 3+4)
02M297,2024-25,223.0,442.5,43.05,43.0% ELA proficiency (Levels 3+4)
02M303,2024-25,98.0,428.8,19.39,19.4% ELA proficiency (Levels 3+4)
02M312,2024-25,518.0,469.2,85.71,85.7% ELA proficiency (Levels 3+4)
02M340,2024-25,103.0,469.0,85.44,85.4% ELA proficiency (Levels 3+4)
02M343,2024-25,117.0,454.4,67.52,67.5% ELA proficiency (Levels 3+4)
02M347,2024-25,76.0,,,Data suppressed
02M397,2024-25,248.0,468.0,85.48,85.5% ELA proficiency (Levels 3+4)
02M407,2024-25,16.0,456.0,75.0,75.0% ELA proficiency (Levels 3+4)
02M408,2024-25,81.0,458.6,69.14,69.1% ELA proficiency (Levels 3+4)
02M413,2024-25,180.0,455.9,66.67,66.7% ELA proficiency (Levels 3+4)
02M422,2024-25,132.0,440.5,35.61,35.6% ELA proficiency (Levels 3+4)
02M442,2024-25,105.0,469.2,87.62,87.6% ELA proficiency (Levels 3+4)
02M527,2024-25,189.0,467.4,82.01,82.0% ELA proficiency (Levels 3+4)
02M896,2024-25,237.0,463.9,81.01,81.0% ELA proficiency (Levels 3+4)
03M009,2024-25,226.0,471.2,85.84,85.8% ELA proficiency (Levels 3+4)
03M054,2024-25,707.0,466.0,83.31,83.3% ELA proficiency (Levels 3+4)
03M075,2024-25,210.0,449.9,54.29,54.3% ELA proficiency (Levels 3+4)
03M076,2024-25,121.0,438.5,32.23,32.2% ELA proficiency (Levels 3+4)
03M084,2024-25,231.0,462.8,74.46,74.5% ELA proficiency (Levels 3+4)
03M087,2024-25,319.0,468.1,87.77,87.8% ELA proficiency (Levels 3+4)
03M145,2024-25,177.0,440.0,38.42,38.4% ELA proficiency (Levels 3+4)
03M149,2024-25,143.0,443.1,37.76,37.8% ELA proficiency (Levels 3+4)
03M163,2024-25,196.0,450.9,54.08,54.1% ELA proficiency (Levels 3+4)
03M165,2024-25,190.0,452.7,53.16,53.2% ELA proficiency (Levels 3+4)
03M166,2024-25,297.0,477.8,92.26,92.3% ELA proficiency (Levels 3+4)
03M180,2024-25,137.0,445.0,45.99,46.0% ELA proficiency (Levels 3+4)
03M185,2024-25,91.0,449.8,51.65,51.6% ELA proficiency (Levels 3+4)
03M191,2024-25,195.0,430.5,16.41,16.4% ELA proficiency (Levels 3+4)
03M199,2024-25,235.0,470.5,86.81,86.8% ELA proficiency (Levels 3+4)
03M241,2024-25,50.0,438.3,30.0,30.0% ELA proficiency (Levels 3+4)
03M242,2024-25,60.0,437.2,31.67,31.7% ELA proficiency (Levels 3+4)
03M243,2024-25,239.0,463.4,84.1,84.1% ELA proficiency (Levels 3+4)
03M245,2024-25,360.0,465.5,80.0,80.0% ELA proficiency (Levels 3+4)
03M247,2024-25,97.0,446.6,53.61,53.6% ELA proficiency (Levels 3+4)
03M256,2024-25,138.0,461.7,73.91,73.9% ELA proficiency (Levels 3+4)
03M258,2024-25,93.0,443.1,36.56,36.6% ELA proficiency (Levels 3+4)
03M291,2024-25,280.0,464.8,78.93,78.9% ELA proficiency (Levels 3+4)
03M333,2024-25,231.0,451.8,60.61,60.6% ELA proficiency (Levels 3+4)
03M334,2024-25,347.0,482.9,98.56,98.6% ELA proficiency (Levels 3+4)
03M415,2024-25,35.0,446.0,37.14,37.1% ELA proficiency (Levels 3+4)
03M421,2024-25,144.0,443.2,38.19,38.2% ELA proficiency (Levels 3+4)
03M452,2024-25,120.0,463.2,71.67,71.7% ELA proficiency (Levels 3+4)
03M610,2024-25,83.0,441.9,39.76,39.8% ELA proficiency (Levels 3+4)
03M859,2024-25,75.0,481.8,100.0,100.0% ELA proficiency (Levels 3+4)
03M860,2024-25,48.0,438.1,31.25,31.2% ELA proficiency (Levels 3+4)
03M862,2024-25,319.0,446.1,46.39,46.4% ELA proficiency (Levels 3+4)
04M007,2024-25,194.0,438.6,30.41,30.4% ELA proficiency (Levels 3+4)
04M012,2024-25,391.0,482.5,98.21,98.2% ELA proficiency (Levels 3+4)
04M037,2024-25,87.0,451.9,55.17,55.2% ELA proficiency (Levels 3+4)
04M038,2024-25,54.0,440.2,38.89,38.9% ELA proficiency (Levels 3+4)
04M057,2024-25,312.0,441.0,37.5,37.5% ELA proficiency (Levels 3+4)
04M072,2024-25,250.0,438.5,30.8,30.8% ELA proficiency (Levels 3+4)
04M083,2024-25,108.0,460.4,67.59,67.6% ELA proficiency (Levels 3+4)
04M096,2024-25,203.0,434.4,20.2,20.2% ELA proficiency (Levels 3+4)
04M102,2024-25,75.0,438.7,40.0,40.0% ELA proficiency (Levels 3+4)
04M108,2024-25,228.0,437.6,33.33,33.3% ELA proficiency (Levels 3+4)
04M146,2024-25,109.0,436.0,27.52,27.5% ELA proficiency (Levels 3+4)
04M155,2024-25,78.0,435.1,28.21,28.2% ELA proficiency (Levels 3+4)
04M171,2024-25,342.0,468.8,89.47,89.5% ELA proficiency (Levels 3+4)
04M182,2024-25,112.0,450.3,58.04,58.0% ELA proficiency (Levels 3+4)
04M206,2024-25,332.0,443.5,40.36,40.4% ELA proficiency (Levels 3+4)
04M224,2024-25,148.0,449.1,49.32,49.3% ELA proficiency (Levels 3+4)
04M372,2024-25,154.0,438.6,29.87,29.9% ELA proficiency (Levels 3+4)
04M375,2024-25,85.0,437.7,27.06,27.1% ELA proficiency (Levels 3+4)
04M377,2024-25,126.0,441.0,40.48,40.5% ELA proficiency (Levels 3+4)
04M497,2024-25,21.0,,,Data suppressed
04M825,2024-25,231.0,448.1,49.35,49.4% ELA proficiency (Levels 3+4)
04M964,2024-25,120.0,439.5,30.0,30.0% ELA proficiency (Levels 3+4)
05M030,2024-25,53.0,453.5,58.49,58.5% ELA proficiency (Levels 3+4)
05M036,2024-25,89.0,445.0,47.19,47.2% ELA proficiency (Levels 3+4)
05M046,2024-25,202.0,444.0,41.58,41.6% ELA proficiency (Levels 3+4)
05M092,2024-25,63.0,449.9,49.21,49.2% ELA proficiency (Levels 3+4)
05M123,2024-25,186.0,438.2,32.8,32.8% ELA proficiency (Levels 3+4)
05M125,2024-25,58.0,470.7,81.03,81.0% ELA proficiency (Levels 3+4)
05M129,2024-25,84.0,440.0,38.1,38.1% ELA proficiency (Levels 3+4)
05M133,2024-25,78.0,448.1,48.72,48.7% ELA proficiency (Levels 3+4)
05M148,2024-25,52.0,436.3,23.08,23.1% ELA proficiency (Levels 3+4)
05M154,2024-25,76.0,445.1,40.79,40.8% ELA proficiency (Levels 3+4)
05M161,2024-25,305.0,443.1,43.93,43.9% ELA proficiency (Levels 3+4)
05M175,2024-25,104.0,441.8,35.58,35.6% ELA proficiency (Levels 3+4)
05M194,2024-25,71.0,431.8,23.94,23.9% ELA proficiency (Levels 3+4)
05M197,2024-25,70.0,439.5,41.43,41.4% ELA proficiency (Levels 3+4)
05M200,2024-25,131.0,440.9,36.64,36.6% ELA proficiency (Levels 3+4)
05M286,2024-25,84.0,443.4,39.29,39.3% ELA proficiency (Levels 3+4)
05M318,2024-25,79.0,449.5,54.43,54.4% ELA proficiency (Levels 3+4)
05M362,2024-25,288.0,466.2,81.25,81.2% ELA proficiency (Levels 3+4)
05M371,2024-25,61.0,436.9,22.95,22.9% ELA proficiency (Levels 3+4)
05M499,2024-25,107.0,441.5,37.38,37.4% ELA proficiency (Levels 3+4)
05M514,2024-25,76.0,433.1,30.26,30.3% ELA proficiency (Levels 3+4)
05M517,2024-25,150.0,453.3,62.67,62.7% ELA proficiency (Levels 3+4)
05M670,2024-25,111.0,445.6,47.75,47.8% ELA proficiency (Levels 3+4)
06M004,2024-25,154.0,447.2,50.65,50.6% ELA proficiency (Levels 3+4)
06M005,2024-25,171.0,436.4,29.24,29.2% ELA proficiency (Levels 3+4)
06M008,2024-25,132.0,437.1,29.55,29.6% ELA proficiency (Levels 3+4)
06M018,2024-25,142.0,438.3,33.1,33.1% ELA proficiency (Levels 3+4)
06M028,2024-25,157.0,443.8,38.85,38.9% ELA proficiency (Levels 3+4)
06M048,2024-25,127.0,439.0,29.92,29.9% ELA proficiency (Levels 3+4)
06M052,2024-25,125.0,437.1,29.6,29.6% ELA proficiency (Levels 3+4)
06M098,2024-25,96.0,440.1,36.46,36.5% ELA proficiency (Levels 3+4)
06M103,2024-25,178.0,456.0,60.67,60.7% ELA proficiency (Levels 3+4)
06M115,2024-25,161.0,443.2,39.13,39.1% ELA proficiency (Levels 3+4)
06M128,2024-25,195.0,446.2,46.67,46.7% ELA proficiency (Levels 3+4)
06M132,2024-25,91.0,447.5,47.25,47.2% ELA proficiency (Levels 3+4)
06M143,2024-25,138.0,434.2,26.81,26.8% ELA proficiency (Levels 3+4)
06M152,2024-25,174.0,444.7,46.55,46.5% ELA proficiency (Levels 3+4)
06M153,2024-25,127.0,436.1,24.41,24.4% ELA proficiency (Levels 3+4)
06M173,2024-25,266.0,437.8,32.33,32.3% ELA proficiency (Levels 3+4)
06M178,2024-25,98.0,454.0,62.24,62.2% ELA proficiency (Levels 3+4)
06M187,2024-25,411.0,466.0,82.48,82.5% ELA proficiency (Levels 3+4)
06M189,2024-25,140.0,447.9,52.14,52.1% ELA proficiency (Levels 3+4)
06M192,2024-25,71.0,453.6,50.7,50.7% ELA proficiency (Levels 3+4)
06M209,2024-25,271.0,442.5,34.32,34.3% ELA proficiency (Levels 3+4)
06M210,2024-25,223.0,448.1,52.47,52.5% ELA proficiency (Levels 3+4)
06M223,2024-25,297.0,458.7,70.37,70.4% ELA proficiency (Levels 3+4)
06M278,2024-25,194.0,447.5,49.48,49.5% ELA proficiency (Levels 3+4)
06M293,2024-25,230.0,447.5,48.7,48.7% ELA proficiency (Levels 3+4)
06M311,2024-25,233.0,452.0,57.51,57.5% ELA proficiency (Levels 3+4)
06M314,2024-25,131.0,467.0,80.15,80.2% ELA proficiency (Levels 3+4)
06M319,2024-25,193.0,438.2,26.42,26.4% ELA proficiency (Levels 3+4)
